,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
939,-554.8616182422281,107.23469004645308,-123.4883058311272,19.14013897321199,269.09220076172994,N,939.0,0.8,29682.73,14841.765,14841.765,20988.29398170442,PVC
940,-401.0118008341741,-202.36462743069515,-271.6239310495856,-227.940113618468,80.82574717469869,AF,940.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
941,-276.5792884281842,-209.5964925790501,-232.9450664990936,-218.5470994315259,27.22073964258524,AF,941.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
942,-502.706849852851,51.17451945473457,-141.82360425683038,-22.643644386942423,225.1008255677417,AF,942.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
943,-276.56853644836224,-252.11848683925308,-260.6711206187486,-255.3599043247505,9.933873257189363,AF,943.0,0.817,0.817,0.817,0.817,0.0,AF
944,-238.7250860432708,-153.2228074109627,-183.0466614964041,-164.69540920822658,34.736958850597965,AF,944.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
945,-376.3658066934214,-32.7465350156002,-152.53825929339172,-79.34157422500813,139.55262165969702,AF,945.0,0.088,0.584,0.2786666666666667,0.164,0.2671429080723149,PVC
946,-338.0170011973412,-146.91141094235368,-213.5463475750663,-171.4609901370201,77.78810470160495,AF,946.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
947,-273.3179694771777,-157.3982942139339,-197.79852431040445,-172.81619174667378,47.11280048562751,AF,947.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
948,-462.737690453443,11.235364938872651,-153.93118990246114,-52.6798299818565,192.53928498230184,AF,948.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
949,-333.7095603933127,-282.4528646567356,-300.35774701168486,-289.3867510603933,20.931155649967558,AF,949.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
950,-277.0043051636337,-172.1552618720271,-208.7175115225889,-186.1448706984996,42.60929203374717,AF,950.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
951,-342.47589309439564,-77.79292652340683,-170.0898054459889,-113.65258112948344,107.49701204998678,AF,951.0,0.72,1.129,0.9245,0.9245,0.2892066735052979,AF
952,-236.56187278071232,-207.4871994347861,-217.6743945775212,-211.5015992015218,11.862622235449017,AF,952.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
953,-269.01362383310027,-100.58764395171276,-159.31783050771182,-123.2559119590864,68.42162231038124,AF,953.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
954,-222.3917822387226,-129.31561168107356,-161.7567681644059,-141.7272190450172,37.82305787355698,AF,954.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
955,-465.13933835988615,50.45302413355735,-129.27537064722495,-19.37113847625277,209.41018777369896,AF,955.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
956,-523.0055841771676,-88.23321792923616,-239.75010881766949,-144.7841294986591,176.83827855897624,AF,956.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
957,-293.1630215739971,-272.643756626017,-279.8067324267048,-275.73397384739496,8.303269069930202,AF,957.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
958,-518.0575965653234,40.87489077829255,-153.88744782538342,-33.45466868104197,227.17113746167232,AF,958.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
959,-295.3686006413137,-249.3506947117656,-279.32548844627416,-289.375256254334,18.76063770023157,AF,959.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
960,-0.4629178941821041,-0.0440490028629179,-0.1900667431585651,-0.0999123952250471,0.1702243772988803,PVC,960.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
961,-0.668917820028633,0.0063598559192723,-0.2290862653988837,-0.0821218787943385,0.2745686618551163,PVC,961.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
962,-0.6890188982976139,-0.1679260169182929,-0.3495708233183421,-0.2371764261251522,0.2117902891515281,PVC,962.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
963,-0.7767387762218798,-0.153705125402323,-0.3708939092790348,-0.235943174007774,0.2532718031817184,PVC,963.0,0.7,0.7,0.7,0.7,0.0,AF
964,-0.8374888090851595,-0.2338753983491632,-0.4443027057990425,-0.3144032949113486,0.2452902441420061,PVC,964.0,0.7,0.7,0.7,0.7,0.0,AF
965,-0.931488995503911,-0.2013890958662833,-0.4558577738094723,-0.2980381944213984,0.2967706419824941,PVC,965.0,0.136,0.56,0.316,0.252,0.2191255347968374,PVC
966,-1.0014462927148726,-0.2200323373950327,-0.4924236007601503,-0.3239531833371332,0.3175866384900429,PVC,966.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
967,-1.0236891204362308,-0.2844774462652425,-0.5421793688034421,-0.3822237981276171,0.3004843654247558,PVC,967.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
968,-1.1026362302231345,-0.3035877526800606,-0.5821242235879864,-0.4097570101505749,0.3247609286039844,PVC,968.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
969,-1.0438975177499104,-0.3806807333634381,-0.6118341800776057,-0.4689703778570717,0.2695401755197651,PVC,969.0,0.851,0.965,0.908,0.908,0.0806101730552664,AF
970,-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.0878925169211261,PVC,970.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
971,-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.2215057656323953,0.8000697494908374,PVC,971.0,0.216,0.632,0.424,0.424,0.2941564209736038,PVC
972,-0.1024530971824752,2.0551087137669493,0.6495070662983597,0.1816736369499796,0.8771372683933684,PVC,972.0,0.7,0.7,0.7,0.7,0.0,AF
973,0.3266488074569101,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC,973.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
974,0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC,974.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
975,0.8154618131971183,2.7354050178035303,1.4847170733985144,1.070331738205912,0.7803542344265455,PVC,975.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
976,0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,PVC,976.0,0.6,1.2,0.7999999999999999,0.7,0.2280350850198275,PVC
977,0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,PVC,977.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
978,1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,PVC,978.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
979,0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.2243334959718832,PVC,979.0,0.8,0.8,0.8,0.8,0.0,AF
980,0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.0828450584551107,PVC,980.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
981,0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,PVC,981.0,0.24,0.824,0.43,0.384,0.1986353442869621,PVC
982,0.0027145674324335,0.1231781859691446,0.0811087055113822,0.106868233522343,0.0489500835165872,PVC,982.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
983,-0.3531690601085761,0.2028421786959581,0.0091057515472927,0.1298010638946725,0.2260571920101508,PVC,983.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
984,-0.6062369811626976,0.0472621550590052,-0.1805630084460138,-0.0402817932923863,0.2655362251553814,PVC,984.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
985,-0.7235751522798681,-0.0663493794674183,-0.2953611889950782,-0.1533776734380434,0.2671462499243401,PVC,985.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
986,-0.8452093742002141,-0.1398248531661821,-0.3857276498070815,-0.2339643857917153,0.2866503117345839,PVC,986.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
987,-0.8987077615457472,-0.208093528849522,-0.4487871608344895,-0.2996247880451019,0.2807107655816932,PVC,987.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
988,-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,PVC,988.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
989,-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,PVC,989.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
990,-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,PVC,990.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
991,-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.4297401578804017,0.3357294108745022,PVC,991.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
992,-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.4204825585345993,0.4057920490883855,PVC,992.0,0.2,0.528,0.364,0.364,0.2319310242291876,PVC
993,-0.9142858924939008,-0.1415374046849463,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,PVC,993.0,0.918,0.931,0.9245,0.9245,0.0091923881554251,AF
994,-1.1083088754315265,-0.1376950348909572,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,PVC,994.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
995,-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,PVC,995.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
996,-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.4321437641777974,PVC,996.0,0.216,0.464,0.34,0.34,0.1753624817342638,PVC
997,-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,PVC,997.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
998,-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,PVC,998.0,0.7,0.7,0.7,0.7,0.0,AF
999,-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,PVC,999.0,0.7,1.3,0.91,0.8500000000000001,0.1791957340762081,PVC
1000,-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.1446789102253522,PVC,1000.0,0.7,1.7,1.0666666666666669,0.9,0.3201562118716424,PVC
1001,-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.1190859320102108,PVC,1001.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1002,-0.2258925421619865,-0.0622575443229733,-0.1688643902375215,-0.2042578997267883,0.0667176454350497,PVC,1002.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
1003,-0.2325875632783357,0.6417825822973929,0.0722596718478495,-0.1149095404427914,0.3552276064192746,PVC,1003.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1004,0.325531532368997,1.0764900642067865,0.587278768956538,0.424770064179129,0.3052780160279008,PVC,1004.0,0.6,1.0,0.8,0.8,0.282842712474619,AF
1005,0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC,1005.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1006,0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.0084811939013681,PVC,1006.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1007,0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.0973321140695611,PVC,1007.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
1008,-0.0616111197819568,0.1224201600370129,0.0581582910101405,0.0972343838041789,0.0747389844655921,PVC,1008.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
1009,-0.402012955657833,0.1595280857680565,-0.0361179545255242,0.0855613585009548,0.2282875092108808,PVC,1009.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
1010,-0.6882971796251038,0.0021302029407657,-0.2385684114830092,-0.0903136089193417,0.2805441899841622,PVC,1010.0,0.6,0.6,0.6,0.6,0.0,AF
1011,-0.7745865120144704,-0.1165860524889463,-0.3458670908214662,-0.2038409840024645,0.2674501273885123,PVC,1011.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1012,-0.8827935762314735,-0.1549242076216608,-0.4086548020177589,-0.2518464288377315,0.295812956100779,PVC,1012.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
1013,-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC,1013.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
1014,-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.2488723111298717,PVC,1014.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
1015,-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC,1015.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
1016,-0.2779932653368914,2.855906737552212,0.8141687078736793,0.1347890873021174,1.2740509415418042,PVC,1016.0,0.06,0.308,0.204,0.2239999999999999,0.1046645435028819,PVC
1017,0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC,1017.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1018,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,1018.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
1019,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,1019.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1020,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,1020.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
1021,-241.0780896556067,-172.60934111202374,-217.2393760410856,-232.0950931800426,27.841340013379806,AF,1021.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1022,-143.86719496284113,-113.53301300684365,-124.11921780407953,-117.62450198940294,12.32127283547606,AF,1022.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1023,-178.4180960264922,-42.93903692745562,-90.175157610337,-60.99884721907723,55.055514576870216,AF,1023.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1024,-751.1870891806433,318.30275781965247,-54.44658929094269,176.74115761304114,434.7386768497811,N,1024.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
1025,-390.2992273627858,-345.10538319375763,-374.6121963791501,-383.5996109947421,18.308660186506074,AF,1025.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1026,-244.917676217827,-223.4720203987141,-237.43598762608772,-242.13693353683564,8.73310992604515,AF,1026.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1027,-165.00129707034176,-137.6101928041103,-147.1696914418472,-141.4097813693575,11.11700651705772,AF,1027.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1028,-188.114939531998,-58.81671254512288,-103.88965929453389,-76.0584849657487,52.54646746040388,AF,1028.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
1029,-742.6761557105142,307.9443937044661,-58.21296757464869,168.54596160931442,427.03762097686325,N,1029.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1030,-386.3012092704174,-348.8815658168608,-361.9884287118219,-354.2944893578533,15.349427505456353,AF,1030.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
1031,-139.9496235663393,-132.8552925205087,-135.3405349321054,-133.8611146243047,2.8763105955951187,AF,1031.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1032,-597.8735698114674,224.01299143290527,-62.37010235439924,113.39518949013303,333.8982670109284,N,1032.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
1033,-415.8042402515622,-207.30148495138985,-279.99037589215243,-234.29277966932048,84.9314323650934,AF,1033.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1034,-260.66984731314864,-182.169796063388,-233.3417655159201,-250.44501630961545,31.923392023861947,AF,1034.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1035,-157.3998973438006,-109.65681615487212,-126.3261116292063,-116.43998912781532,19.35803958967792,AF,1035.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1036,-623.287436575589,215.73359229011868,-76.68276745897545,105.57146979591091,341.15048374508206,N,1036.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
1037,-374.0102304217952,-222.90639316155972,-321.40766482539584,-353.9677484505855,61.424379867454974,AF,1037.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
1038,-181.92283769174543,-145.8784561127027,-169.36936880993505,-177.10160818496223,14.645635891655886,AF,1038.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1039,-528.4486079316226,156.786466109518,-81.99715150915438,64.28914305257179,278.34999884213767,N,1039.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
1040,-376.6147455236649,-195.97194474779425,-258.93702033053614,-219.3527480117776,73.58401744806963,AF,1040.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1041,-225.14114172514223,-193.7505885898882,-214.2155631803128,-220.98521213666032,12.758525640694025,AF,1041.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1042,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF,1042.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
1043,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF,1043.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
1044,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF,1044.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1045,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF,1045.0,0.6,1.3,0.94,0.95,0.2221110833194357,PVC
1046,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1047,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF,1.0,0.819,0.835,0.827,0.827,0.0113137084989847,N
1048,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF,2.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1049,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,N,3.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1050,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF,4.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1051,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,5.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1052,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,6.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1053,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF,7.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1054,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF,8.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1055,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF,9.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1056,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1057,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N,11.0,0.719,0.882,0.8005,0.8005,0.1152584053334072,N
1058,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1059,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF,13.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1060,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,N,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1061,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF,15.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1062,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,16.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1063,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,17.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1064,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF,18.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1065,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF,19.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1066,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF,20.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1067,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF,21.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1068,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF,22.0,0.768,0.815,0.7915,0.7915,0.0332340187157676,N
1069,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N,23.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1070,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF,24.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1071,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF,25.0,0.846,0.969,0.9075,0.9075,0.0869741340859453,N
1072,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF,26.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1073,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF,27.0,0.698,0.787,0.7424999999999999,0.7424999999999999,0.0629325035256027,N
1074,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N,28.0,0.698,0.787,0.7424999999999999,0.7424999999999999,0.0629325035256027,N
1075,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF,29.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1076,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF,30.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1077,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N,31.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1078,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF,32.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1079,-188.58447979318197,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF,33.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1080,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF,34.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1081,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF,35.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1082,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N,36.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
1083,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF,37.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1084,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF,38.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
1085,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF,39.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1086,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N,40.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1087,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF,41.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1088,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF,42.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1089,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF,43.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1090,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF,44.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1091,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF,45.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1092,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF,46.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1093,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N,47.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1094,-337.8177736941487,-191.98728331128655,-286.9901046099695,-318.71540146517515,59.299292560391,AF,48.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1095,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF,49.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
1096,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF,50.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1097,-293.53462853652337,-121.31457913624844,-181.33595451909295,-144.18400893747847,69.99532868331076,AF,51.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1098,-280.9491532871753,-106.40701091688447,-167.25673143800233,-129.67933153770423,70.93176750981456,AF,52.0,0.639,0.911,0.775,0.775,0.1923330444827409,N
1099,-291.42795550157587,-83.95950501770899,-156.27879847129327,-111.47603000702664,84.3288380410707,AF,53.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1100,-497.6202534456493,54.65175516558522,-137.80164130039594,-18.98617590048101,224.44053945354443,AF,54.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1101,-400.59940657952734,-173.3263892041999,-252.566134455769,-203.2121086968259,92.40256518427996,AF,55.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1102,-322.4387034206548,-194.6132487674219,-239.16787169447016,-211.57686603738125,51.9542218734002,AF,56.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1103,-347.9048893689258,-115.68260773764388,-196.5950343951061,-146.69820803408967,94.36498319410865,AF,57.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1104,-282.6503888605398,-140.80403204233892,-190.2540817277384,-159.66589286689268,57.65051283929918,AF,58.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1105,-280.8195441238023,-98.1186749617826,-161.8043923495778,-122.35038796255137,74.26152102877124,AF,59.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
